StockSymbol,Industry,SubIndustry,Ret2000.01,Ret2000.02,Ret2000.03,Ret2000.04,Ret2000.05,Ret2000.06,ret2000.07,Ret2000.08,Ret2000.09,Ret2000.10,Ret2000.11,Ret2000.12,Ret2001.01,Ret2001.02,Ret2001.03,Ret2001.04,Ret2001.05,Ret2001.06,Ret2001.07,Ret2001.08,Ret2001.09,Ret2001.10,Ret2001.11,Ret2001.12,Ret2002.01,Ret2002.02,Ret2002.03,Ret2002.04,Ret2002.05,Ret2002.06,Ret2002.07,Ret2002.08,Ret2002.09,Ret2002.10,Ret2002.11,Ret2002.12,Ret2003.01,Ret2003.02,Ret2003.03,Ret2003.04,Ret2003.05,Ret2003.06,Ret2003.07,Ret2003.08,Ret2003.09,Ret2003.10,Ret2003.11,Ret2003.12,Ret2004.01,Ret2004.02,Ret2004.03,Ret2004.04,Ret2004.05,Ret2004.06,Ret2004.07,Ret2004.08,Ret2004.09,Ret2004.10,Ret2004.11,Ret2004.12,Ret2005.01,Ret2005.02,Ret2005.03,Ret2005.04,Ret2005.05,Ret2005.06,Ret2005.07,Ret2005.08,Ret2005.09,Ret2005.10,Ret2005.11,Ret2005.12,Ret2006.01,Ret2006.02,Ret2006.03,Ret2006.04,Ret2006.05,Ret2006.06,Ret2006.07,Ret2006.08,Ret2006.09,Ret2006.10,Ret2006.11,Ret2006.12,Ret2007.01,Ret2007.02,Ret2007.03,Ret2007.04,Ret2007.05,Ret2007.06,Ret2007.07,Ret2007.08,Ret2007.09,Ret2007.10,Ret2007.11,Ret2007.12,Ret2008.01,Ret2008.02,Ret2008.03,Ret2008.04,Ret2008.05,Ret2008.06,Ret2008.07,Ret2008.08,Ret2008.09,Ret2008.10,Ret2008.11,Ret2008.12,Ret2009.01,Ret2009.02,Ret2009.03,Ret2009.04,Ret2009.05,Ret2009.06,Ret2009.07,Ret2009.08,Ret2009.09,Ret2009.10,Ret2009.11,Ret2009.12
USBI,Financial,Regional,0.038461538,-0.036363636,0.283018868,-0.391470588,0.449975834,0.1,-0.196969697,0.132075472,-0.154,-0.151260504,0.00990099,-0.215686275,0.452380952,-0.180327869,0.08,-0.00522508,-0.036,0.046,0.053639847,-0.005454545,-0.001828154,0.042124542,0.006737589,0.003874604,0.014209591,-0.015761821,0.011032028,-0.005226481,-0.010507881,-0.028268551,0.012518409,0.056296296,-0.004802744,0.037573251,0.046511628,-0.032380952,0.193569554,0.222527473,0.146292135,-0.058581321,-0.1,0.009782125,-0.350141274,-0.071260504,-0.117258177,0.084190476,0.048109966,-0.053921569,0.036265709,0.009252669,-0.024727273,-0.159695817,-0.119164073,-0.003,0.217980914,0.076360682,0.064638783,0.005504587,0.075953924,0.128335022,-0.084554335,-0.00733089,-0.075966387,-0.037433155,0.164814815,-0.010932476,0.062318373,-0.135454545,-0.046560111,-0.029558405,0.090605273,-0.082163643,0.092592593,-0.086666667,-0.01760176,-0.019480519,0.100952381,0.023529412,-0.058703072,0.00660066,-0.006763973,0.015770609,-0.017857143,0.056760665,0.008599931,0.001038781,0.008221994,0.005453306,-0.070887818,-0.067403315,-0.0234375,-0.06,-0.002542373,-0.075648109,-0.042601924,-0.187737643,0.070544554,0.056529112,0.010678057,-0.156097561,-0.027027027,-0.125,-0.121824104,0.109050445,0.135785953,0.183431953,0.029779631,0.137714286,-0.145153189,-0.177438308,0.121428571,-0.013058419,-0.084868421,0.616236162,0.075351793,0.072463768,-0.056948576,-0.070915619,-0.208313195,0.039417829
USEG,Basic Materials,Independent Oil & Gas,0.067073171,-0.017142857,-0.127906977,-0.212307692,0.204918033,-0.090909091,0.061320755,-0.025974026,-0.097777778,0.519337017,-0.206666667,-0.258992806,-0.056603774,0.712328767,0.197142857,0.186157518,0.229508197,-0.208064516,-0.004640371,-0.046511628,-0.05,-0.111405836,0.223880597,0.170731707,-0.170340681,-0.149659864,0.106666667,-0.039312039,-0.145454545,-0.196875,-0.2,0.77,-0.045945946,0.123943662,0.015384615,-0.220253165,0.111111111,-0.082857143,0.097922849,0.310541311,0.025806452,0.104821803,-0.106666667,-0.254545455,-0.112195122,-0.122507123,-0.09602649,0.083636364,0.093333333,-0.078616352,-0.142372881,-0.13671875,0.063636364,0.073913043,-0.108870968,0.004484305,0,0.152073733,0.272340426,0.006802721,0.170568562,0.227665706,0.374712644,-0.379934211,0.072,-0.116049383,0.128851541,-0.061728395,0.189189189,-0.095555556,0.056790123,0.025761124,0.386516854,-0.115447154,0.30198915,-0.139917695,-0.26984127,-0.060085837,-0.066059226,-0.075242718,0.041343669,0.066502463,0.355353075,-0.155518395,-0.025742574,0.148073022,-0.048300537,0.228893058,-0.12238806,-0.092748735,-0.074487896,-0.078156313,-0.037037037,0.258503401,-0.145683453,-0.112734864,-0.047058824,-0.034398034,-0.149746193,-0.182089552,-0.02189781,0.175572519,-0.01607717,0.02640264,-0.156351792,-0.100775194,-0.273913043,-0.012048193,0.118343195,-0.114130435,0.188679245,0.19047619,-0.126126126,0.005025126,0.05,0.204651163,0.423357664,0.348717949,0.106145251,-0.049679487
USLM,Industrial Goods,General Building Materials,0.001453488,0.074074074,0.032258065,-0.031725888,-0.082568807,-0.035714286,-0.018895349,-0.028148148,-0.004594181,-0.068322981,-0.083333333,-0.090909091,0.05,0.011695906,-0.048169557,-0.038461538,0.004123711,0.014373717,0.32388664,-0.0432,-0.147157191,-0.068627451,0.202105263,-0.042301184,-0.103512015,-0.006185567,0.024896266,0,-0.027310924,-0.043196544,-0.022988506,0.036585366,-0.035087719,0,0.007792208,-0.038961039,0.018518519,-0.041558442,0.070460705,-0.151898734,-0.011461318,-0.014492754,0.276276276,0.002309469,0.110599078,-0.024896266,0.721276596,-0.166666667,0.222857143,-0.016470588,-0.028639618,0.061868687,0.077844311,0.277777778,-0.128807659,-0.085279188,0.001048218,-0.057591623,0.227777778,0.004424779,0.142595978,0.226265823,0.01744186,-0.239326518,0.239218877,0.066666667,0.119782214,0.543705333,0.198245614,-0.309033734,0.232685811,-0.102711864,0.05941358,-0.04331729,0.078700078,0.140125046,0.094844679,-0.024903647,0.037272727,0.022325312,-0.129325014,0.012309686,0.122297515,-0.13187446,0.093386507,-0.070409712,0.020577498,0.180961663,-0.039856075,0.069364162,-0.010008115,-0.04726776,0.056720827,-0.047939445,-0.066548881,-0.013649659,0.110769231,-0.0578125,0.005605012,0.18387414,0.016093835,0.041315789,0.083870968,-0.092015921,-0.017100562,-0.338521401,0.017058378,-0.108007449,-0.143264143,0.028501229,0.308464849,0.388391258,0.038991422,0.0605,-0.078099271,-0.056918796,-0.026558266,-0.025291829,-0.033644331,0.018584071
USNA,Healthcare,Drug Related Products,0.067901235,0.024761905,-0.148571429,0.080898876,-0.076923077,-0.299771167,-0.038461538,0.102310231,-0.136094675,-0.313333333,-0.086757991,-0.226804124,0.497142857,-0.038461538,-0.1,-0.111111111,-0.116161616,-0.028571429,0.075581395,-0.119170984,0.058823529,-0.122222222,-0.018987342,-0.24375,0.279069767,-0.096045198,-0.175,1.857142857,0.534246575,0.14490161,-0.032352941,0.042813456,-0.016641452,0.440310078,0.169811321,0.106519743,0.424418605,-0.038901602,0.226880395,0.353383459,0.353626456,0.149843913,-0.178019982,0.077744807,0.328180092,-0.309252743,-0.032900433,-0.098674521,0.157466983,-0.116773442,-0.233825944,0.160914582,0.028824834,0.100566572,0.044226044,-0.01188455,0.194644696,-0.138856813,-0.009666667,0.133200795,0.074741507,0.215397215,0.065315315,-0.138599416,0.063984489,-0.039073149,0.145725083,0.059710617,-0.075939558,-0.073263158,-0.099452555,-0.025901473,0.030840401,0.069657908,-0.034706155,-0.122752338,0.029282978,0.002910823,0.172970114,0.011982817,-0.004909618,0.007626738,0.076786112,0.065813906,0.023722276,0.092979484,-0.18713146,-0.123432343,-0.024096386,0.139872611,-0.104504105,-0.059753086,0.151315789,-0.071867182,0.038107098,-0.103481625,0.166263115,-0.272854478,-0.291639871,-0.097222222,0.30983016,0.071798963,0.26681531,0.115497938,0.082387114,-0.074408392,-0.19677334,0.146684528,-0.323520839,-0.147659574,0.118,0.073159785,0.091807328,0.108087961,0.113150868,-0.0627416,0.084578696,-0.147841514,0.121243885,-0.01421508
USPH,Healthcare,Specialized Health Services,0.07398568,0.040525739,0.020674646,0,-0.027027027,0.162162162,-0.011948529,0.198139535,0.164596273,0.230569948,-0.006276151,0.282397408,-0.201854193,-0.144971924,-0.205378973,0.327272727,0.388448471,-0.361710631,0.06620862,-0.057142857,-0.031044776,0.098626717,-0.092970522,-0.001852996,0.013496933,-0.093373494,0.157793457,-0.019273128,0.041498559,0.121479845,-0.296075509,0.022503516,-0.265320334,-0.049618321,0.27839196,-0.095701541,0.113799283,-0.106365834,-0.006255585,0.012400354,0.16,-0.038970588,0.111620795,0.03223594,-0.191390728,0.183388158,0.022222222,0.072256305,-0.125,-0.047788873,0.037593985,0.03874269,-0.128349788,0.114634146,-0.027387121,-0.021538462,0.066298343,0.126865672,0.033333333,0.008502289,-0.053524804,-0.0552868,0.038632987,0.032188841,0.105517241,0.195015576,-0.041972718,0.036792971,-0.021024259,0.001667593,0.109927089,-0.066700354,0.001615509,0.032171582,-0.099947396,-0.082207868,-0.047528517,-0.022696929,0.047260274,-0.023364486,-0.186903138,0.008368201,-0.029801325,0.045221843,0.141700405,-0.043201133,0.052154195,0.054913295,-0.038088643,-0.028138528,0.017189836,0.011773363,0.076363636,-0.006775068,-0.059589041,0.050438596,-0.050991501,-0.015601783,0.089123867,0.077455048,0.099295324,-0.041471963,0.003071253,0.212362301,-0.129824561,-0.197223829,-0.128242075,0.124894515,-0.08819133,-0.150662252,-0.038728898,0.224318658,0.153714774,0.06884058,0.097315436,-0.123717562,0.047255038,-0.066489362,0.036905607,0.15013587
USTR,Services,Computers Wholesale,-0.091861684,0.018574678,0.321851852,-0.051435067,-0.046483909,0.005902454,-0.11002445,0.114010989,-0.168059424,0.142531357,-0.130654963,-0.067961165,0.009646302,-0.005160778,-0.025321543,0.183291771,-0.00035137,0.115194346,0.07634584,-0.045440776,-0.048726115,-0.0625,0.034813499,0.142614601,0.162831858,0.065996741,-0.031027467,0.026578947,-0.02958429,-0.198100765,-0.170233463,0.071289443,-0.034862385,0.137337414,0.097840756,-0.111111111,-0.215921099,-0.065617978,0.024963994,0.26741468,0.124723247,0.176296783,0.069196429,0.055251499,-0.067079208,-0.012735474,0.083489933,0.005405405,-0.031448074,-0.001508675,0.053026513,-0.097387173,-0.007370361,0.042519685,-0.005800757,0.054019457,0.047802994,0.026528258,0.075471698,-0.041891331,-0.058963798,0.007098695,0.025147259,-0.074797105,0.168215392,-0.006676108,0.055793117,-0.100326108,0.029247312,-0.052026745,0.086715458,-0.013626195,0.021020408,-0.005624749,0.072944029,0.00637779,-0.142117908,0.058823529,0.000406918,-0.057577627,0.00627434,0.029982744,-0.036560033,0.008859118,0.084024676,0.07421875,0.098643198,-0.006841315,0.122469466,-0.01010101,-0.049224344,-0.073032826,-0.055300323,0.045495577,-0.114180801,-0.091248771,0.200260643,-0.106768006,-0.037336024,-0.072960471,-0.035095716,-0.119189511,0.050136986,0.163303613,-0.061420722,-0.212178677,-0.149919829,0.082067851,-0.165624069,-0.212110225,0.317073171,0.182442197,0.077339753,-0.068127171,0.35850161,-0.024551665,0.042935378,-0.007996633,0.070168067,0.106830123
UTEK,Technology,Semiconductor Equipment & Materials,-0.167694205,0.346153846,-0.134790528,0.062588905,-0.066666667,0.067431851,0.111859838,0.120797011,-0.088535755,0.45151328,-0.249893208,0.468785471,0.218132507,-0.206074461,0.047659574,0.192611042,-0.35432526,0.370924639,-0.090513834,-0.260215054,-0.306086957,0.16349481,0.090225564,0.165021157,-0.074455206,0.032916392,0.32568515,-0.171761281,-0.061988304,0.006840796,-0.096594427,-0.125859697,-0.359968354,0.086419753,0.318390805,-0.171861837,0.210092688,0.058524173,-0.045527157,0.184937238,0.245936396,0.044582393,0.258658009,0.267070009,-0.046621622,0.104778761,-0.03074952,-0.038625205,-0.01623816,-0.161257606,-0.077287066,-0.30620155,-0.067319461,0.068942876,-0.222222222,0.263492063,-0.018785222,0.045454545,0.024985128,0.099125364,-0.224201152,0.074475288,-0.086929331,0.08668942,0.098370927,0.036240091,0.188555858,-0.301006404,0.022295082,-0.114395887,0.185291997,-0.004848485,0.163636364,0.046596859,0.224,-0.195081967,-0.090493137,-0.123608018,-0.038119441,-0.024666667,-0.09817197,0.076865109,-0.090718772,-0.03926097,-0.032669323,0.123938879,0.050965251,0.016140866,-0.034707158,-0.003736921,-0.064876957,0.143655227,-0.030769231,-0.160144928,0.039028621,-0.047058824,-0.159292035,-0.002072539,-0.005175983,0.461065574,0.123508772,-0.039009288,-0.042235218,0.005416385,-0.198144467,0.256666667,-0.166666667,-0.023673469,-0.065108514,-0.005434783,0.182765152,0.095623987,-0.066220238,-0.016773163,-0.041834272,-0.12731668,0.227272727,-0.018237082,0.017760618,0.115789474
UTHR,Healthcare,Drug Manufacturers,0.120954619,0.572580645,-0.2225,-0.264131284,0.131541726,0.686848249,-0.094688222,-0.11877551,0.021271622,-0.396298804,-0.095593727,-0.676251097,0.043024772,-0.268998794,0.438943894,-0.309551208,0.084236864,0.011363636,-0.075700227,0.089588378,-0.073062731,-0.247011952,-0.042553191,0.156666667,-0.060952381,0.263681592,0.081124498,-0.112509252,0.277963272,-0.202580645,0.021008403,0.196094386,0.119047619,-0.090079124,0.150566289,-0.033564815,-0.080952381,0.019354839,0.084959094,0.04664723,0.086956522,0.082,-0.087743733,0.177800617,-0.01953125,-0.09811828,-0.074274471,0.224,-0.112765957,-0.007955077,0.124056604,0.030125523,-0.038992689,0.076826196,-0.030919765,0.207232832,0.180067568,-0.103784404,0.40248566,0.028942571,-0.064254386,0.05774156,0.007273529,0.050109409,0.031166151,-0.039457951,0.104554865,0.316026242,-0.005839624,0.057106054,-0.036292499,-0.038263531,-0.065192252,-0.044637322,0.068515235,-0.101132075,-0.194514133,0.194829369,0.030940379,-0.041776374,-0.044141689,0.14633212,-0.032890365,-0.06580756,-0.014705882,0.04968248,-0.032733813,0.039605801,0.215285451,-0.03262024,0.082734936,-0.023245864,-0.023767606,0.028399699,0.115221752,-0.030769231,-0.140341898,-0.003315571,0.031406138,-0.031185508,0.123647059,0.023453042,0.174904155,-0.069443227,-0.017928845,-0.170423205,-0.37508548,0.163937477,0.105057733,0.00298909,-0.011664424,-0.034880148,0.274394133,0.042276423,0.110551559,0.005383432,-0.464590164,-0.122162608,0.072201317,0.149312377
UVSP,Financial,Regional,0.029411765,-0.114285714,-0.112024221,0.125,-0.068965517,0.030617284,0.005925926,0.012820513,0.075,0.02952381,0.005581395,0.025676295,0.022351363,0.038478356,0.052631579,0.005227181,0.028,0.26459144,-0.004511278,0.00755287,0.019490255,0.029411765,0.01010101,0.007714286,0.001416431,-0.005657709,0.005110733,0.014124294,0.012534819,0.017881706,0.037837838,-0.016308568,0.028947368,0.02278481,-0.003712871,0.008695652,0.004962779,-0.003685504,0.011097411,0.003021148,-0.008982036,-0.006006006,0.027190332,0.028231798,0.038681948,0.005517241,0.060563773,0.115789474,0.263764706,-0.023923445,-0.05730272,0.004081633,0.02,0.028433152,-0.239788939,0.05148771,0.001967052,0,0.15871063,-0.023759016,-0.080645161,-0.047877358,-0.022827688,-0.118328298,0.102327448,0.090644339,0.033543673,-0.156761966,0.049734244,-0.063063063,-0.00116777,-0.063657407,0.046559539,-0.025487853,0.034118603,0.056349206,0.001145038,0.051389418,0.06986101,0.031077348,-0.036678893,0.054608696,0.013451444,-0.008135373,-0.085825748,-0.130698006,0.027374533,-0.081146548,0.032967033,-0.048182587,-0.152288732,0.199588477,0.015410959,-0.079124579,-0.016166282,-0.006120527,0.232227488,-0.212692308,0.281311155,-0.004662005,-0.036862745,-0.189387755,0.345177665,0.150996016,0.275422268,-0.119020501,0.020860495,0.071333333,-0.288819876,-0.122251539,-0.122367101,0.179762578,-0.041485769,-0.004422604,0.248552124,-0.174811283,0.037835249,-0.113824885,-0.158961039,0.072827417
UWBK,Financial,Diversified Investments,0.010833333,-0.123660346,-0.272727273,-0.077490775,0.048492792,-0.15625,0.495677233,-0.364672365,0.186846039,-0.10875,-0.053295933,0.075414781,0.207492795,0.103818616,0,0.006666667,0.149667406,0.005785921,0.009587728,0.049010368,-0.094545455,0.064257028,0.024154589,-0.009433962,0.059570312,0.004651163,0.087962963,0.068085106,-0.019685039,-0.100401606,-0.009821429,-0.057116954,-0.034615385,-0.082744702,0.057268722,-0.014583333,-0.032769556,-0.048351648,-0.051339286,0.069364162,0.029882604,0.082452431,-0.072063179,-0.027659574,0.001103753,-0.007717751,0.035347777,0.018722467,0.050505051,0.176025918,0.042240588,-0.020887728,0.052166225,0.025210084,-0.068852459,0.070255474,0.168620379,-0.073189522,0.070833333,-0.026459144,-0.003139717,0.01518785,-0.015748031,0.011522634,0.06048053,-0.027237354,0.0432,0.00697134,-0.024193548,-0.018726592,0.387442573,0.022838499,0.240957447,0.032921811,-0.026117751,0.05481345,-0.002183406,0.01254868,0.00042123,-0.046304163,-0.064615385,-0.017387218,-0.036259542,-0.007940447,0.007038713,0.182044888,0.011864407,-0.004235493,0.080479452,-0.003944773,-0.052485089,-0.069273268,-0.004705882,0.019924099,-0.004237288,-0.052132701,-0.042807367,-0.001576458,-0.057894737,-0.03220339,0.005275498,-0.265926359,-0.06557377,-0.110474632,0.13,-0.054166667,-0.152091255,0.001069519,-0.138771186,-0.397003745,-0.035573123,0.911157025,0.090614887,-0.048338369,-0.16,-0.362768496,-0.278181818,-0.073232323,-0.145658263,-0.095081967
VALU,Services,Publishing,0,-0.023673469,0.003253796,-0.054054054,-0.07120743,0.166666667,0.06122449,-0.03027027,-0.022296544,0.005477083,0.043478261,-0.045040066,0.04756414,0.123287671,0.080766244,-0.047619048,0.05,0.007637232,0.020793951,0.018518519,-0.124571429,0.00457721,-0.029126214,0.216562108,-0.006185567,-0.029166667,0.056034483,-0.027087576,-0.071985234,-0.075730337,-0.020469877,0.011398718,-0.092812282,-0.025316456,0.092868138,0.007888631,0.050079672,0.002594034,-0.004959034,0.057754705,-0.010429448,0.000816993,0.051717089,-0.043168317,-0.010697387,0.031458333,-0.00219956,0,0.016914612,0.048897796,0.076781703,0.310091743,-0.420597015,-0.075675676,-0.041462084,0.054571429,-0.038211593,-0.057552083,0.112656467,-0.01625,0.055344958,-0.051058824,-0.037987173,0.01025641,-0.061498708,0.06977378,-0.024758926,0.015066394,-0.000255428,0.01010101,0.081879195,-0.127901235,-0.021953279,-0.025899281,0.104477612,0.10738255,0.015757576,0.014251781,-0.046150224,0.108961802,0.040866458,0.156743884,0.122637871,-0.202771444,0.028994986,-0.072901479,0.087352138,-0.008823529,-0.073507542,-0.016356711,0.22234687,-0.127678571,-0.002833435,-0.114488349,-0.049195402,0.014449427,-0.02394015,0.064993726,0.098611776,-0.026956522,-0.110036004,-0.158227848,0.096028453,0.019749133,-0.135072314,0.166414523,-0.175866496,0.117513758,0.027682648,-0.173817382,-0.111760884,0.022230321,0.087795993,0.111975643,-0.030792683,-0.064403553,0.067058417,0.004572175,-0.144885447,-0.078899083
VARI,Technology,Scientific & Technical Instruments,0.277777778,0.387130435,-0.04336989,-0.055064935,-0.020798669,0.292238722,-0.103257398,0.160714286,-0.14631245,-0.292212267,0.034538938,0.071473751,0.331953887,-0.317794711,-0.178663239,0.258077073,0.061269147,-0.068895935,-0.099781045,0.018874399,-0.133333333,0.030081301,0.263220205,0.01438399,0.091134532,-0.051709758,0.123149793,-0.088354499,-0.032544379,-0.004832377,-0.030736458,-0.021408626,-0.122098569,0.06557971,0.068707483,-0.0886277,0.020658263,0.018250689,-0.030118443,0.102653631,0.018383518,0.076802508,-0.053983076,0.056556868,-0.077352941,0.147959184,0.133445003,0.026108374,-0.043062201,-0.002753442,0.011074755,0.032193159,0.079834992,-0.046595793,-0.100830368,0.038837517,-0.039807302,-0.040252565,0.020435967,0.086357616,-0.027757487,0.075933401,-0.108470588,-0.127105263,0.114773749,0.015860215,-0.010823654,-0.046854083,-0.031875882,0.068584714,0.146134936,-0.055318139,-0.035687359,0.039874902,0.032597793,0.050497694,0.021587744,-0.060647205,0.0872613,0.047576302,-0.017141633,0.025590551,-0.067287347,0.018185951,0.187527741,0.036761905,0.086940299,-0.010414888,0.011342155,-0.069731931,0.090085191,-0.000832362,0.067281879,0.156157096,-0.04680909,-0.072574918,-0.165512998,-0.001475198,0.07160037,-0.121896552,0.091678143,-0.081654676,-0.040217602,0.00831643,-0.147286822,-0.13538245,-0.002724796,-0.056322163,-0.177548006,-0.176491994,0.057461024,0.401528014,0.059969559,0.131745121,0.273776662,0.008466234,-0.00312378,0.001369059,-0.000780793,0.005462349
VBFC,Financial,Regional,0.006993007,-0.048611111,-0.145985401,-0.162393162,-0.010204082,0.030927835,0,-0.02,0,-0.102040816,0.038,-0.17794971,0.117647059,0.058666667,0.172544081,-0.087003222,0.145454545,-0.024338624,-0.005555556,0.058823529,-0.027777778,-0.028571429,0.088235294,0,0.028571429,-0.055555556,0,0.029411765,0.011428571,-0.011299435,-0.04162103,0.019428571,-0.047085202,-0.064705882,0.056603774,-0.083333333,-0.03125,0.021935484,-0.014084507,0.022077922,0.048284625,0.02676399,-0.007109005,0.023809524,0.029069767,0.043378995,0.312910284,0.033333333,0.007826087,0.021684737,-0.041666667,0.109236234,0.050695012,-0.035019455,0.003225806,-0.041204437,0,0,-0.004938272,-0.040529363,-0.025,-0.009708738,0.009009009,0.071428571,0.041666667,0.0192,0.01255887,-0.011627907,0.04,0.039168665,0,-0.048148148,-0.027131783,0.099601594,0.004252303,-0.067748765,-0.02346707,-0.011538462,0.066153846,0.020923521,-0.013986014,-0.003546099,-0.035587189,0.018651363,0.007067138,0.122807018,0,0.011875,0.0375,0.04119403,-0.09586682,-0.021875,-0.009584665,-0.016666667,-0.176271186,-0.108333333,0.055238095,-0.074909747,0.072195122,-0.090081893,-0.049,-0.05,0.128395062,0.00896861,-0.009186352,-0.225165563,-0.169381107,-0.052631579,0.022222222,-0.015521064,0.057007126,0.060240964,0.023255814,0.103286385,0.148373984,-0.116814159,-0.03373494,-0.02238806,-0.164556962,-0.293939394
VCBI,Financial,Regional,-0.017857143,0.036363636,0.026666667,0.008202324,-0.128503076,-0.018518519,0.008804109,0.024042074,0.042824944,-0.041066282,0.033057851,-0.022545455,0.069940476,0.112656467,0.168125,0.056714821,-0.243037975,0.070234114,0.006269592,0.246105919,-0.0875,-0.068493151,0.15942029,0.05,0.122352941,0.090146751,-0.077986938,-0.045643154,0.107526882,0.026796117,-0.08667992,-0.059024808,0.066666667,0.027659574,-0.024758708,0.027367507,0.186046512,0.187943262,0.048358209,0.146175637,-0.007414731,-0.100699301,0.269922879,-0.074239351,-0.075031793,0.206880734,0.216730038,-0.021230769,-0.06586642,0.076788219,-0.008,-0.166666667,0.101432443,0.012692967,-0.177375256,0.094269103,0.024667932,0.088888889,-0.024088094,0.009265859,-0.033927947,-0.047791455,0.034034417,0.000373134,-0.173205033,0.091722595,0.074774035,0.00149421,0.001849797,0.010286554,0.079353417,-0.024480215,0.118380062,0.116923077,-0.018296013,0.006097561,-0.285,-0.076149981,-0.010548523,-0.051775781,-0.004037685,-0.077062557,-0.050806058,0.024742268,0.084247258,-0.036596523,0.04488417,-0.133949192,-0.02247191,-0.080478521,-0.140247496,0.004112406,-0.02116041,-0.000699301,-0.113861386,0.040816327,0.021258503,-0.165562914,0.135509397,-0.393809114,-0.14427157,-0.137873754,-0.005882353,0.049701789,0.163873371,-0.296774194,0.014018692,0.230952381,-0.185546875,-0.004987531,-0.091127098,-0.082857143,-0.251515152,-0.201388889,0.344537815,0.123809524,0.105263158,0.015151515,-0.106435644,0.041666667
VECO,Technology,Semiconductor Equipment & Materials,0.161481481,0.486334842,-0.238056013,-0.154829932,-0.277108434,0.614147201,0.080543359,0.165712799,0.18235425,-0.389861751,-0.505846154,0.188740741,0.415876186,-0.331500532,0.130884354,0.230335702,-0.076137047,-0.14882227,-0.093251534,-0.223373174,-0.09370725,-0.024147183,0.287558685,0.097412481,-0.035535813,-0.262676887,0.388888889,-0.147338129,-0.01753203,-0.206387363,-0.420783646,-0.055515501,-0.162141195,0.097069597,0.171118531,-0.197222222,0.198630137,0.090714286,0.011103854,-0.011635028,0.193928129,-0.125770021,0.110458284,0.12962963,-0.077243293,0.249382716,0.145186335,-0.055983909,0.04368932,-0.032183145,-0.042320819,-0.192116477,0.082564962,0.002719503,-0.12567256,-0.153105862,0.082043344,-0.087342363,-0.000515464,0.075,-0.177715092,-0.135759676,-0.00132714,-0.131201044,0.132231405,0.077432164,0.244307692,-0.093241243,-0.114790287,-0.011867583,0.124444444,-0.028587444,0.247133028,-0.070767808,0.164588529,0.024818143,0.011297071,-0.014876033,-0.063865546,0.104787715,-0.182224026,-0.072456576,0.004278075,-0.007419184,0.020744681,0.017133956,0.014568158,-0.06639428,-0.007123288,0.140186916,-0.124401914,-0.032967033,0.101762365,-0.070951157,-0.058889512,0.001199041,-0.149038462,0.092318534,0.076375405,0.115521327,0.02287234,-0.159435442,0.027129338,0.031921424,-0.135939323,-0.472032742,-0.236808237,0.098786828,-0.238170347,-0.114345114,0.588095238,0.100303951,0.45441989,0.075139147,0.607508532,0.130526316,0.090229079,0.047311828,0.116973415,0.198404062
